Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Retail Sales People,Product ID,Location ID,Returned,Sales,Quantity,Discount,Profit
1479,CA-2017-121468,11/19/2017,11/20/2017,First Class,KD-16345,Anna Andreadi,TEC-PH-10000376,CA-Westminster-92683,Not,31.97,4,0.2,2.4
1480,US-2016-108455,2/12/2016,8/12/2016,Standard Class,MK-18160,Anna Andreadi,OFF-PA-10002262,CA-San Francisco-94122,Yes,25.92,4,0.0,12.44
1481,US-2016-108455,2/12/2016,8/12/2016,Standard Class,MK-18160,Anna Andreadi,OFF-PA-10002464,CA-San Francisco-94122,Yes,40.46,7,0.0,19.83
1482,US-2016-108455,2/12/2016,8/12/2016,Standard Class,MK-18160,Anna Andreadi,OFF-ST-10002214,CA-San Francisco-94122,Yes,33.87,3,0.0,8.81
1483,CA-2017-101210,8/25/2017,8/28/2017,Second Class,DW-13540,Cassandra Brandow,OFF-AR-10003560,TN-Jackson-38301,Not,9.73,2,0.2,1.7
1484,CA-2017-101210,8/25/2017,8/28/2017,Second Class,DW-13540,Cassandra Brandow,OFF-PA-10000130,TN-Jackson-38301,Not,3.42,1,0.2,1.07
1485,US-2016-108098,10/14/2016,10/18/2016,Standard Class,CP-12340,Anna Andreadi,TEC-AC-10000865,WA-Seattle-98115,Not,177.0,3,0.0,30.09
1486,CA-2014-119032,11/27/2014,11/27/2014,Standard Class,MS-17770,Chuck Magee,OFF-FA-10003021,NY-New York City-10035,Not,3.76,2,0.0,1.32
1487,CA-2015-140410,3/11/2015,7/11/2015,Standard Class,CM-12655,Anna Andreadi,TEC-PH-10003580,CA-Los Angeles-90008,Not,1212.85,7,0.2,106.12
1488,CA-2015-140410,3/11/2015,7/11/2015,Standard Class,CM-12655,Anna Andreadi,TEC-AC-10001109,CA-Los Angeles-90008,Not,89.97,3,0.0,37.79
1489,CA-2015-140410,3/11/2015,7/11/2015,Standard Class,CM-12655,Anna Andreadi,FUR-FU-10003347,CA-Los Angeles-90008,Not,42.6,3,0.0,16.61
1490,CA-2014-136280,11/29/2014,11/29/2014,Standard Class,Co-12640,Chuck Magee,OFF-LA-10000452,PA-Philadelphia-19143,Not,5.04,2,0.2,1.76
1491,CA-2017-151911,4/30/2017,5/5/2017,Second Class,DL-13495,Chuck Magee,OFF-EN-10002986,NY-New York City-10024,Not,62.96,4,0.0,28.33
1492,CA-2017-166436,11/24/2017,11/28/2017,Standard Class,TS-21370,Chuck Magee,OFF-PA-10001838,NY-New York City-10035,Not,5.88,1,0.0,2.88
1493,CA-2017-166436,11/24/2017,11/28/2017,Standard Class,TS-21370,Chuck Magee,FUR-CH-10000785,NY-New York City-10035,Not,977.29,6,0.1,173.74
1494,CA-2017-139661,10/30/2017,10/30/2017,Standard Class,JW-15220,Anna Andreadi,FUR-FU-10002885,WA-Vancouver-98661,Not,9.64,2,0.0,3.66
1495,CA-2014-123925,12/17/2014,12/19/2014,Second Class,RF-19840,Cassandra Brandow,OFF-AR-10002952,GA-Columbus-31907,Not,40.05,3,0.0,11.21
1496,CA-2017-152485,4/9/2017,8/9/2017,Standard Class,JD-15790,Kelly Williams,OFF-AR-10003759,TX-Coppell-75019,Not,10.19,7,0.2,3.19
1497,CA-2017-152485,4/9/2017,8/9/2017,Standard Class,JD-15790,Kelly Williams,OFF-ST-10004950,TX-Coppell-75019,Not,16.78,1,0.2,-0.21
1498,CA-2017-152485,4/9/2017,8/9/2017,Standard Class,JD-15790,Kelly Williams,OFF-AR-10001940,TX-Coppell-75019,Not,13.12,5,0.2,3.77
1499,CA-2016-141586,10/17/2016,10/20/2016,First Class,NK-18490,Anna Andreadi,OFF-BI-10003981,CA-San Francisco-94122,Not,18.16,5,0.2,6.58
1500,CA-2017-130386,12/11/2017,12/11/2017,Standard Class,NG-18430,Kelly Williams,OFF-PA-10002749,TX-Austin-78745,Not,16.06,3,0.2,5.82
1501,CA-2017-130386,12/11/2017,12/11/2017,Standard Class,NG-18430,Kelly Williams,OFF-PA-10003823,TX-Austin-78745,Not,223.06,9,0.2,69.71
1502,CA-2017-130386,12/11/2017,12/11/2017,Standard Class,NG-18430,Kelly Williams,OFF-ST-10003716,TX-Austin-78745,Not,540.05,3,0.2,-47.25
1503,CA-2016-100468,11/24/2016,11/24/2016,Standard Class,AT-10435,Anna Andreadi,TEC-PH-10001300,CA-Los Angeles-90045,Not,33.52,2,0.2,3.35
1504,CA-2016-100468,11/24/2016,11/24/2016,Standard Class,AT-10435,Anna Andreadi,FUR-FU-10000010,CA-Los Angeles-90045,Not,9.94,2,0.0,3.08
1505,CA-2015-153388,1/8/2015,7/8/2015,Standard Class,PC-19000,Anna Andreadi,OFF-AR-10001868,CA-Los Angeles-90004,Not,6.72,4,0.0,3.36
1506,CA-2015-153388,1/8/2015,7/8/2015,Standard Class,PC-19000,Anna Andreadi,FUR-TA-10003715,CA-Los Angeles-90004,Not,1004.98,6,0.2,-175.87
1507,CA-2017-154935,12/24/2017,12/29/2017,Standard Class,AR-10540,Chuck Magee,OFF-BI-10003708,NY-New York City-10024,Not,17.88,3,0.2,5.59
1508,CA-2016-134208,9/17/2016,9/23/2016,Standard Class,CS-12505,Cassandra Brandow,TEC-MA-10004458,GA-Columbus-31907,Not,396.0,4,0.0,190.08
1509,CA-2017-108294,10/12/2017,10/12/2017,Same Day,LS-16975,Kelly Williams,OFF-BI-10004965,NE-Omaha-68104,Yes,34.5,3,0.0,15.53
1510,CA-2017-103611,12/9/2017,12/9/2017,First Class,JM-15535,Anna Andreadi,FUR-FU-10004270,CA-Los Angeles-90036,Not,8.36,2,0.0,3.01
1511,CA-2017-100384,6/24/2017,6/24/2017,Standard Class,NH-18610,Anna Andreadi,OFF-AR-10002135,CA-Pomona-91767,Not,385.6,8,0.0,111.82
1512,CA-2017-100384,6/24/2017,6/24/2017,Standard Class,NH-18610,Anna Andreadi,OFF-AR-10003514,CA-Pomona-91767,Not,35.82,9,0.0,11.82
1513,CA-2017-112809,8/18/2017,8/22/2017,Standard Class,RA-19915,Kelly Williams,OFF-ST-10002276,TX-Dallas-75220,Not,200.06,3,0.2,12.5
1514,CA-2017-112809,8/18/2017,8/22/2017,Standard Class,RA-19915,Kelly Williams,OFF-BI-10001098,TX-Dallas-75220,Not,21.38,5,0.8,-33.14
1515,CA-2017-112809,8/18/2017,8/22/2017,Standard Class,RA-19915,Kelly Williams,OFF-BI-10001636,TX-Dallas-75220,Not,6.74,4,0.8,-11.46
1516,US-2017-160759,11/12/2017,12/17/2017,Standard Class,AI-10855,Chuck Magee,FUR-CH-10002961,PA-Philadelphia-19120,Not,63.69,1,0.3,-9.1
1517,CA-2017-148446,10/12/2017,12/14/2017,Second Class,MC-17845,Anna Andreadi,FUR-TA-10004256,NV-North Las Vegas-89031,Not,1669.6,4,0.0,116.87
1518,CA-2014-111059,3/2/2014,6/2/2014,Second Class,TB-21400,Anna Andreadi,OFF-BI-10004593,WA-Seattle-98105,Not,83.84,2,0.2,27.25
1519,CA-2014-111059,3/2/2014,6/2/2014,Second Class,TB-21400,Anna Andreadi,OFF-BI-10002827,WA-Seattle-98105,Not,13.27,3,0.2,4.31
1520,CA-2017-116204,11/2/2017,11/2/2017,Second Class,VW-21775,Anna Andreadi,OFF-BI-10001759,CA-San Francisco-94110,Not,21.34,7,0.2,7.73
1521,CA-2017-109946,4/16/2017,4/21/2017,Standard Class,PL-18925,Kelly Williams,OFF-AR-10001419,IL-Chicago-60610,Not,16.52,5,0.2,2.07
1522,CA-2015-144806,6/12/2015,11/12/2015,Standard Class,GH-14425,Anna Andreadi,FUR-FU-10002253,AZ-Tucson-85705,Not,206.11,6,0.2,48.95
1523,CA-2015-144806,6/12/2015,11/12/2015,Standard Class,GH-14425,Anna Andreadi,OFF-PA-10002586,AZ-Tucson-85705,Not,19.92,5,0.2,6.72
1524,CA-2015-144806,6/12/2015,11/12/2015,Standard Class,GH-14425,Anna Andreadi,OFF-PA-10003039,AZ-Tucson-85705,Not,198.27,8,0.2,61.96
1525,CA-2015-144806,6/12/2015,11/12/2015,Standard Class,GH-14425,Anna Andreadi,OFF-ST-10004804,AZ-Tucson-85705,Not,247.1,6,0.2,-58.69
1526,CA-2015-144806,6/12/2015,11/12/2015,Standard Class,GH-14425,Anna Andreadi,OFF-AR-10004042,AZ-Tucson-85705,Not,86.3,6,0.2,9.71
1527,CA-2016-122392,7/22/2016,7/27/2016,Standard Class,CJ-12010,Chuck Magee,OFF-AR-10002221,PA-Allentown-18103,Not,4.16,2,0.2,0.36
1528,CA-2016-122392,7/22/2016,7/27/2016,Standard Class,CJ-12010,Chuck Magee,FUR-FU-10002456,PA-Allentown-18103,Not,11.65,2,0.2,3.35
1529,CA-2015-148432,7/11/2015,10/11/2015,Second Class,MC-18130,Chuck Magee,OFF-FA-10004968,DE-Newark-19711,Not,26.18,7,0.0,0.52
1530,CA-2015-148432,7/11/2015,10/11/2015,Second Class,MC-18130,Chuck Magee,OFF-PA-10001274,DE-Newark-19711,Not,7.3,2,0.0,3.43
1531,CA-2015-103793,3/26/2015,3/31/2015,Standard Class,BV-11245,Cassandra Brandow,OFF-PA-10001125,FL-Miami-33142,Not,74.35,3,0.2,23.24
1532,CA-2017-159884,8/31/2017,8/31/2017,Standard Class,JF-15490,Anna Andreadi,OFF-ST-10000344,AZ-Tempe-85281,Not,10.74,1,0.2,0.81
1533,CA-2017-159884,8/31/2017,8/31/2017,Standard Class,JF-15490,Anna Andreadi,OFF-FA-10000585,AZ-Tempe-85281,Not,8.38,3,0.2,2.72
1534,CA-2016-139885,4/12/2016,8/12/2016,Standard Class,EB-13840,Chuck Magee,OFF-ST-10003324,NY-New York City-10035,Not,212.88,6,0.0,0.0
1535,CA-2017-124086,10/2/2017,10/2/2017,Standard Class,MP-18175,Anna Andreadi,FUR-BO-10004015,CA-Laguna Niguel-92677,Not,203.98,2,0.15,16.8
1536,CA-2016-112389,10/29/2016,10/29/2016,Standard Class,JM-15655,Chuck Magee,OFF-ST-10000419,NJ-Bridgeton-8302,Not,40.74,3,0.0,0.41
1537,CA-2016-112389,10/29/2016,10/29/2016,Standard Class,JM-15655,Chuck Magee,OFF-AP-10001626,NJ-Bridgeton-8302,Not,11.67,3,0.0,3.03
1538,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Chuck Magee,TEC-PH-10000439,MA-Everett-2149,Not,39.99,1,0.0,11.6
1539,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Chuck Magee,OFF-AR-10003478,MA-Everett-2149,Not,16.28,2,0.0,6.51
1540,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Chuck Magee,FUR-BO-10002545,MA-Everett-2149,Not,782.94,3,0.0,203.56
1541,CA-2017-121888,9/15/2017,9/17/2017,Second Class,CL-11890,Chuck Magee,OFF-BI-10001765,MA-Everett-2149,Not,242.48,7,0.0,116.39
1542,CA-2014-166884,11/3/2014,11/3/2014,Second Class,CK-12205,Chuck Magee,FUR-FU-10003981,OH-Columbus-43229,Not,8.32,5,0.2,2.29
1543,CA-2014-166884,11/3/2014,11/3/2014,Second Class,CK-12205,Chuck Magee,OFF-FA-10001561,OH-Columbus-43229,Not,10.46,6,0.2,1.7
1544,CA-2014-107181,4/2/2014,8/2/2014,Standard Class,DB-13270,Anna Andreadi,OFF-BI-10004230,CA-San Diego-92024,Not,82.9,3,0.2,29.01
1545,CA-2014-107181,4/2/2014,8/2/2014,Standard Class,DB-13270,Anna Andreadi,OFF-PA-10000350,CA-San Diego-92024,Not,34.24,4,0.0,16.09
1546,CA-2014-150245,12/31/2014,4/1/2015,Second Class,PC-18745,Chuck Magee,FUR-BO-10002613,NY-Watertown-13601,Not,1573.49,7,0.2,196.69
1547,CA-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,Kelly Williams,OFF-PA-10000994,TX-San Antonio-78207,Not,335.52,4,0.2,117.43
1548,CA-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,Kelly Williams,OFF-BI-10002867,TX-San Antonio-78207,Not,23.91,2,0.8,-40.65
1549,CA-2015-111395,11/23/2015,11/27/2015,Standard Class,VB-21745,Kelly Williams,OFF-ST-10001291,TX-San Antonio-78207,Not,27.06,2,0.2,2.37
1550,CA-2014-134278,6/7/2014,8/7/2014,First Class,EP-13915,Chuck Magee,TEC-CO-10001046,NY-New York City-10011,Not,559.99,1,0.2,175.0
1551,US-2017-124926,11/13/2017,11/18/2017,Second Class,ME-17320,Kelly Williams,OFF-AP-10004868,TX-Houston-77095,Not,9.32,6,0.8,-24.71
1552,CA-2016-159345,6/17/2016,6/22/2016,Standard Class,IG-15085,Anna Andreadi,OFF-PA-10000806,CA-San Diego-92024,Yes,111.96,2,0.0,54.86
1553,CA-2014-130274,3/5/2014,5/5/2014,First Class,JS-15940,Kelly Williams,OFF-LA-10002195,WI-Appleton-54915,Not,21.56,7,0.0,10.35
1554,CA-2017-158386,10/16/2017,10/21/2017,Standard Class,BO-11425,Cassandra Brandow,OFF-BI-10003719,KY-Richmond-40475,Not,124.75,5,0.0,57.39
1555,CA-2015-111507,6/2/2015,6/2/2015,Standard Class,VW-21775,Anna Andreadi,OFF-AR-10001315,WA-Bellevue-98006,Not,5.28,3,0.0,1.53
1556,CA-2017-120761,4/9/2017,8/9/2017,Standard Class,AB-10150,Chuck Magee,TEC-AC-10000171,NY-Long Beach-11561,Not,91.96,4,0.0,39.54
1557,CA-2016-109176,9/5/2016,9/5/2016,Standard Class,JW-16075,Chuck Magee,OFF-EN-10003134,PA-Philadelphia-19140,Not,9.34,1,0.2,3.5
1558,CA-2016-109176,9/5/2016,9/5/2016,Standard Class,JW-16075,Chuck Magee,OFF-AR-10001955,PA-Philadelphia-19140,Not,79.36,5,0.2,9.92
1559,CA-2015-112116,3/16/2015,3/18/2015,Second Class,JE-15475,Anna Andreadi,FUR-TA-10001039,WA-Seattle-98103,Not,171.96,2,0.0,44.71
1560,CA-2016-126809,9/4/2016,9/4/2016,Standard Class,EB-13750,Anna Andreadi,OFF-BI-10003712,WA-Seattle-98103,Not,35.35,9,0.2,12.82
1561,CA-2014-105172,4/4/2014,9/4/2014,Standard Class,PK-18910,Anna Andreadi,OFF-LA-10001641,CA-San Francisco-94109,Not,18.9,6,0.0,9.07
1562,CA-2017-107293,5/9/2017,6/9/2017,First Class,CS-12400,Anna Andreadi,OFF-AR-10003732,WA-Seattle-98115,Not,2.78,1,0.0,0.72
1563,US-2017-102890,6/30/2017,6/30/2017,Same Day,SG-20470,Chuck Magee,FUR-TA-10000577,NY-New York City-10011,Not,1044.63,5,0.4,-295.98
1564,CA-2015-158554,9/11/2015,9/11/2015,Same Day,CM-12190,Chuck Magee,OFF-PA-10004000,PA-Philadelphia-19134,Not,11.35,3,0.2,4.12
1565,CA-2014-116239,4/3/2014,4/3/2014,Same Day,CL-12565,Cassandra Brandow,OFF-ST-10001370,SC-Columbia-29203,Not,354.9,5,0.0,17.75
1566,CA-2015-132101,3/19/2015,3/25/2015,Standard Class,JO-15550,Anna Andreadi,TEC-PH-10004539,WA-Seattle-98105,Not,453.58,3,0.2,39.69
1567,CA-2015-129112,11/29/2015,11/30/2015,First Class,AW-10840,Kelly Williams,TEC-AC-10003038,TX-Allen-75002,Not,21.48,3,0.2,-0.27
1568,CA-2015-129112,11/29/2015,11/30/2015,First Class,AW-10840,Kelly Williams,OFF-BI-10000088,TX-Allen-75002,Not,8.78,4,0.8,-13.62
1569,US-2017-152002,11/6/2017,11/6/2017,Same Day,DV-13465,Anna Andreadi,OFF-PA-10000357,CA-Los Angeles-90004,Not,122.97,3,0.0,60.26
1570,CA-2017-165029,11/26/2017,11/30/2017,Standard Class,AH-10075,Cassandra Brandow,OFF-AR-10003504,GA-Atlanta-30318,Not,12.84,3,0.0,3.72
1571,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Anna Andreadi,FUR-CH-10000863,CA-Los Angeles-90004,Not,603.92,5,0.2,-67.94
1572,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Anna Andreadi,OFF-EN-10003160,CA-Los Angeles-90004,Not,21.84,3,0.0,10.48
1573,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Anna Andreadi,TEC-AC-10003280,CA-Los Angeles-90004,Not,29.99,1,0.0,6.3
1574,US-2014-157385,11/23/2014,11/25/2014,First Class,SC-20095,Anna Andreadi,FUR-CH-10000595,CA-Los Angeles-90004,Not,381.44,2,0.2,23.84
1575,CA-2014-101602,12/15/2014,12/18/2014,First Class,MC-18100,Kelly Williams,TEC-PH-10000169,TX-El Paso-79907,Not,40.68,3,0.2,-9.15
1576,CA-2014-101602,12/15/2014,12/18/2014,First Class,MC-18100,Kelly Williams,FUR-CH-10004675,TX-El Paso-79907,Not,763.28,5,0.3,-21.81
1577,CA-2016-109057,4/22/2016,4/27/2016,Standard Class,TT-21460,Kelly Williams,OFF-ST-10002406,IL-Aurora-60505,Not,23.95,2,0.2,2.4
1578,CA-2016-154403,5/23/2016,5/27/2016,Standard Class,AP-10720,Cassandra Brandow,OFF-PA-10001526,AL-Florence-35630,Not,4.98,1,0.0,2.44
1579,CA-2016-102456,2/27/2016,2/27/2016,First Class,DL-12865,Chuck Magee,OFF-AP-10004336,NY-New York City-10011,Not,170.88,3,0.0,49.56
1580,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,TEC-PH-10003012,NY-New York City-10024,Not,307.98,2,0.0,89.31
1581,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,FUR-TA-10002607,NY-New York City-10024,Not,382.81,9,0.4,-153.12
1582,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,OFF-ST-10000642,NY-New York City-10024,Not,41.96,2,0.0,2.94
1583,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,OFF-BI-10000545,NY-New York City-10024,Not,1217.57,2,0.2,456.59
1584,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,FUR-FU-10002157,NY-New York City-10024,Not,47.04,3,0.0,18.35
1585,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,FUR-FU-10001706,NY-New York City-10024,Not,6.16,2,0.0,2.96
1586,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,TEC-PH-10000984,NY-New York City-10024,Not,979.95,5,0.0,274.39
1587,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,OFF-PA-10001357,NY-New York City-10024,Not,143.7,3,0.0,68.98
1588,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,OFF-FA-10000992,NY-New York City-10024,Not,10.65,3,0.0,5.01
1589,CA-2015-131338,9/8/2015,12/8/2015,First Class,NP-18325,Chuck Magee,TEC-AC-10002600,NY-New York City-10024,Not,247.8,4,0.0,34.69
1590,CA-2016-109911,12/5/2016,12/5/2016,Standard Class,VG-21805,Cassandra Brandow,OFF-AR-10001662,VA-Virginia Beach-23464,Not,10.96,4,0.0,2.96
1591,US-2016-132423,4/15/2016,4/19/2016,Standard Class,MY-18295,Kelly Williams,OFF-AR-10001221,TX-Grapevine-76051,Not,33.49,7,0.2,5.86
1592,US-2016-132423,4/15/2016,4/19/2016,Standard Class,MY-18295,Kelly Williams,OFF-FA-10002988,TX-Grapevine-76051,Not,8.04,5,0.2,2.91
1593,CA-2015-122826,6/23/2015,6/25/2015,Second Class,RD-19480,Anna Andreadi,TEC-PH-10004830,WA-Olympia-98502,Not,201.57,4,0.2,22.68
1594,CA-2014-117317,10/19/2014,10/19/2014,Same Day,JF-15490,Anna Andreadi,OFF-PA-10004519,CA-Los Angeles-90032,Not,13.44,3,0.0,6.59
1595,CA-2015-118423,3/24/2015,3/27/2015,First Class,DP-13390,Kelly Williams,FUR-BO-10000362,IL-Peoria-61604,Not,359.06,3,0.3,-35.91
1596,CA-2017-149181,8/5/2017,12/5/2017,Standard Class,MD-17350,Chuck Magee,FUR-CH-10004540,OH-Columbus-43229,Not,47.99,2,0.3,-2.06
1597,CA-2017-132234,10/16/2017,10/18/2017,First Class,MY-17380,Chuck Magee,FUR-FU-10001290,NY-New York City-10011,Not,547.3,13,0.0,175.14
1598,CA-2017-158876,11/19/2017,11/21/2017,Second Class,AB-10150,Kelly Williams,OFF-PA-10000308,TX-Carrollton-75007,Not,16.9,4,0.2,5.28
1599,CA-2017-158876,11/19/2017,11/21/2017,Second Class,AB-10150,Kelly Williams,OFF-SU-10001165,TX-Carrollton-75007,Not,6.67,1,0.2,0.5
1600,CA-2017-158876,11/19/2017,11/21/2017,Second Class,AB-10150,Kelly Williams,OFF-AR-10003373,TX-Carrollton-75007,Not,99.14,4,0.2,8.67
1601,CA-2017-158876,11/19/2017,11/21/2017,Second Class,AB-10150,Kelly Williams,FUR-FU-10001967,TX-Carrollton-75007,Not,15.99,2,0.6,-13.99
1602,CA-2016-164672,8/5/2016,8/5/2016,Second Class,GB-14530,Chuck Magee,FUR-FU-10001488,DE-Dover-19901,Not,211.96,2,0.0,42.39
1603,US-2016-132857,11/12/2016,12/17/2016,Standard Class,CA-12775,Cassandra Brandow,OFF-AR-10003251,TN-Smyrna-37167,Not,6.67,3,0.2,1.67
1604,CA-2017-116645,11/30/2017,11/30/2017,Standard Class,ME-17725,Chuck Magee,OFF-AR-10001044,DE-Newark-19711,Not,155.94,6,0.0,45.22
1605,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Anna Andreadi,TEC-PH-10004700,CA-Los Angeles-90049,Not,39.96,5,0.2,12.99
1606,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Anna Andreadi,OFF-AR-10000823,CA-Los Angeles-90049,Not,5.46,3,0.0,1.53
1607,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Anna Andreadi,OFF-AR-10004456,CA-Los Angeles-90049,Not,73.2,5,0.0,21.23
1608,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Anna Andreadi,OFF-BI-10000050,CA-Los Angeles-90049,Not,5.84,1,0.2,1.97
1609,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Anna Andreadi,OFF-PA-10002377,CA-Los Angeles-90049,Not,22.72,4,0.0,10.22
1610,US-2016-115819,4/19/2016,4/24/2016,Second Class,JO-15280,Anna Andreadi,OFF-BI-10000591,CA-Los Angeles-90049,Not,9.34,3,0.2,3.27
1611,CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,Anna Andreadi,FUR-BO-10000362,CA-Los Angeles-90008,Yes,290.67,2,0.15,27.36
1612,CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,Anna Andreadi,TEC-PH-10000441,CA-Los Angeles-90008,Yes,201.58,2,0.2,20.16
1613,CA-2014-156349,5/26/2014,5/30/2014,Standard Class,ML-17395,Anna Andreadi,TEC-PH-10002726,CA-Los Angeles-90008,Yes,83.98,2,0.2,31.49
1614,CA-2017-138380,12/21/2017,12/25/2017,Standard Class,YS-21880,Anna Andreadi,OFF-ST-10003306,CA-Oakland-94601,Not,1000.02,7,0.0,290.01
1615,US-2016-113509,3/15/2016,3/19/2016,Standard Class,PL-18925,Chuck Magee,TEC-AC-10004855,PA-Philadelphia-19143,Not,83.98,3,0.2,-13.65
1616,CA-2015-130022,10/8/2015,10/8/2015,Standard Class,JK-16120,Kelly Williams,OFF-LA-10002787,MN-Eagan-55122,Not,3.75,1,0.0,1.8
1617,CA-2015-130022,10/8/2015,10/8/2015,Standard Class,JK-16120,Kelly Williams,OFF-LA-10002043,MN-Eagan-55122,Not,41.4,4,0.0,19.87
1618,CA-2015-130022,10/8/2015,10/8/2015,Standard Class,JK-16120,Kelly Williams,OFF-AR-10001915,MN-Eagan-55122,Not,29.79,3,0.0,12.51
1619,US-2016-118780,10/9/2016,10/9/2016,Second Class,PN-18775,Chuck Magee,OFF-ST-10000352,NY-New York City-10011,Not,59.48,2,0.0,8.92
1620,US-2016-118780,10/9/2016,10/9/2016,Second Class,PN-18775,Chuck Magee,OFF-PA-10000575,NY-New York City-10011,Not,6.69,1,0.0,3.08
1621,CA-2017-108560,8/7/2017,8/7/2017,Standard Class,JC-15385,Anna Andreadi,FUR-FU-10002937,WA-Kent-98031,Not,198.46,2,0.0,99.23
1622,CA-2017-108560,8/7/2017,8/7/2017,Standard Class,JC-15385,Anna Andreadi,OFF-LA-10003930,WA-Kent-98031,Not,786.48,8,0.0,385.38
1623,CA-2017-108560,8/7/2017,8/7/2017,Standard Class,JC-15385,Anna Andreadi,OFF-BI-10001107,WA-Kent-98031,Not,23.17,2,0.2,7.82
1624,CA-2017-108560,8/7/2017,8/7/2017,Standard Class,JC-15385,Anna Andreadi,TEC-AC-10003063,WA-Kent-98031,Not,50.0,2,0.0,10.5
1625,CA-2015-157084,12/19/2015,12/24/2015,Standard Class,JG-15160,Anna Andreadi,TEC-PH-10002922,CA-Los Angeles-90049,Not,675.96,5,0.2,84.5
1626,CA-2015-157084,12/19/2015,12/24/2015,Standard Class,JG-15160,Anna Andreadi,TEC-AC-10002049,CA-Los Angeles-90049,Not,1265.85,3,0.0,556.97
1627,CA-2015-164539,11/16/2015,11/22/2015,Standard Class,PO-19180,Chuck Magee,OFF-AP-10002457,NY-New York City-10011,Not,523.25,5,0.0,141.28
1628,CA-2015-143119,9/24/2015,9/30/2015,Standard Class,MC-17275,Cassandra Brandow,FUR-CH-10001270,LA-Lafayette-70506,Not,517.5,6,0.0,155.25
1629,CA-2017-101049,6/21/2017,6/25/2017,Second Class,AS-10240,Chuck Magee,FUR-FU-10004415,OH-Cleveland-44105,Not,17.92,5,0.2,2.46
1630,CA-2017-101049,6/21/2017,6/25/2017,Second Class,AS-10240,Chuck Magee,OFF-BI-10001510,OH-Cleveland-44105,Not,41.26,6,0.7,-34.38
1631,CA-2016-106530,8/5/2016,8/5/2016,Same Day,CL-12565,Chuck Magee,OFF-ST-10002011,OH-Cleveland-44105,Not,1006.06,3,0.2,88.03
1632,CA-2016-106530,8/5/2016,8/5/2016,Same Day,CL-12565,Chuck Magee,OFF-PA-10002986,OH-Cleveland-44105,Not,10.69,2,0.2,3.74
1633,CA-2016-106530,8/5/2016,8/5/2016,Same Day,CL-12565,Chuck Magee,OFF-PA-10004451,OH-Cleveland-44105,Not,10.37,2,0.2,3.63
1634,CA-2016-106530,8/5/2016,8/5/2016,Same Day,CL-12565,Chuck Magee,OFF-ST-10000649,OH-Cleveland-44105,Not,25.12,2,0.2,1.57
1635,CA-2016-106530,8/5/2016,8/5/2016,Same Day,CL-12565,Chuck Magee,TEC-AC-10001465,OH-Cleveland-44105,Not,58.11,2,0.2,7.26
1636,CA-2014-168984,11/26/2014,11/26/2014,Standard Class,NW-18400,Anna Andreadi,OFF-PA-10001166,OR-Tigard-97224,Not,15.55,3,0.2,5.44
1637,CA-2014-168984,11/26/2014,11/26/2014,Standard Class,NW-18400,Anna Andreadi,OFF-ST-10001097,OR-Tigard-97224,Not,669.08,5,0.2,-167.27
1638,CA-2014-168984,11/26/2014,11/26/2014,Standard Class,NW-18400,Anna Andreadi,TEC-PH-10000038,OR-Tigard-97224,Not,438.34,4,0.2,-87.67
1639,CA-2016-157266,5/26/2016,5/26/2016,Standard Class,TB-21280,Chuck Magee,OFF-PA-10002689,,Not,19.44,3,0.0,9.33
1640,CA-2016-157266,5/26/2016,5/26/2016,Standard Class,TB-21280,Chuck Magee,OFF-BI-10004728,,Not,9.64,2,0.0,4.43
1641,CA-2016-157266,5/26/2016,5/26/2016,Standard Class,TB-21280,Chuck Magee,OFF-PA-10004675,,Not,12.7,2,0.0,5.84
